249.998900  -15.850190 
253.844900  -15.851682 
257.730200  -15.852731
261.655000  -15.853357 
265.619400  -15.853580
269.623600  -15.853418
273.668000  -15.852889 
277.752500  -15.852010 
281.877400  -15.850799
