9.886010723632054464e+01  -3.949803270127050325e+01
1.019817783516151763e+02  -3.950019355027419721e+01
1.051684819538993736e+02  -3.950163723960778128e+01
1.084208884811901186e+02  -3.950243443924055242e+01
1.117396683714908932e+02  -3.950265083914078446e+01
1.151254920628185658e+02  -3.950234658928093268e+01
1.185790299931698968e+02  -3.950157817963526696e+01
1.221009526005753401e+02  -3.950039715017990005e+01
1.256919303230315847e+02  -3.949885159089301823e+01
